2017-07-31 22:31:34,186 |http-bio-8080-exec-7 |Formula1Helper                |I| Connecting to nextrr_db database...
2017-07-31 22:31:34,189 |http-bio-8080-exec-7 |Formula1Helper                |I| Connected database successfully...
2017-07-31 22:31:34,190 |http-bio-8080-exec-7 |Formula1Helper                |I| Data Fetched Successfully!!
2017-07-31 22:31:34,190 |http-bio-8080-exec-7 |Formula1Helper                |I| =======date========2017-06-29T18:30:00.000Z
2017-07-31 22:31:34,190 |http-bio-8080-exec-7 |Formula1Helper                |I| =======date========2017-07-06T18:30:00.000Z
2017-07-31 22:31:34,191 |http-bio-8080-exec-7 |Formula1Helper                |I| =======date========2017-07-12T18:30:00.000Z
2017-07-31 22:31:41,225 |http-bio-8080-exec-7 |Formula1Helper                |I| Connecting to nextrr_db database...
2017-07-31 22:31:41,228 |http-bio-8080-exec-7 |Formula1Helper                |I| Connected database successfully...
2017-07-31 22:31:41,245 |http-bio-8080-exec-7 |Formula1Helper                |I| Connecting to nextrr_db database...
2017-07-31 22:31:41,247 |http-bio-8080-exec-7 |Formula1Helper                |I| Connected database successfully...
2017-07-31 22:31:41,248 |http-bio-8080-exec-7 |Formula1Helper                |I| Data Fetched Successfully!!
2017-07-31 22:31:41,249 |http-bio-8080-exec-7 |Formula1Helper                |I| Connecting to nextrr_db database...
2017-07-31 22:31:41,252 |http-bio-8080-exec-7 |Formula1Helper                |I| Connected database successfully...
2017-07-31 22:31:41,253 |http-bio-8080-exec-7 |Formula1Helper                |I| Data Fetched Successfully!!
2017-07-31 22:31:41,253 |http-bio-8080-exec-7 |Formula1Helper                |I| =======date========2017-06-29T18:30:00.000Z
2017-07-31 22:31:41,254 |http-bio-8080-exec-7 |Formula1Helper                |I| =======date========2017-08-30T18:30:00.000Z
2017-07-31 22:31:41,254 |http-bio-8080-exec-7 |Formula1Helper                |I| =======date========2017-07-06T18:30:00.000Z
2017-07-31 22:31:41,255 |http-bio-8080-exec-7 |Formula1Helper                |I| =======date========2017-08-03T18:30:00.000Z
2017-07-31 22:31:41,255 |http-bio-8080-exec-7 |Formula1Helper                |I| =======date========2017-07-12T18:30:00.000Z
2017-07-31 22:31:49,202 |http-bio-8080-exec-7 |Formula1Helper                |I| Connecting to nextrr_db database...
2017-07-31 22:31:49,207 |http-bio-8080-exec-7 |Formula1Helper                |I| Connected database successfully...
2017-07-31 22:31:49,209 |http-bio-8080-exec-7 |Formula1Helper                |I| Data Fetched Successfully!!
2017-07-31 22:31:49,209 |http-bio-8080-exec-7 |Formula1Helper                |I| =======date========2017-08-03T18:30:00.000Z
2017-07-31 22:31:50,233 |http-bio-8080-exec-9 |Formula1Helper                |I| Connecting to nextrr_db database...
2017-07-31 22:31:50,244 |http-bio-8080-exec-9 |Formula1Helper                |I| Connected database successfully...
2017-07-31 22:31:50,247 |http-bio-8080-exec-9 |Formula1Helper                |I| Data Fetched Successfully!!
2017-07-31 22:31:50,247 |http-bio-8080-exec-9 |Formula1Helper                |I| =======date========2017-06-29T18:30:00.000Z
2017-07-31 22:31:50,248 |http-bio-8080-exec-9 |Formula1Helper                |I| =======date========2017-08-30T18:30:00.000Z
2017-07-31 22:31:50,248 |http-bio-8080-exec-9 |Formula1Helper                |I| =======date========2017-07-06T18:30:00.000Z
2017-07-31 22:31:50,248 |http-bio-8080-exec-9 |Formula1Helper                |I| =======date========2017-07-12T18:30:00.000Z
2017-07-31 22:33:21,791 |http-bio-8080-exec-2 |Formula1Helper                |I| Connecting to nextrr_db database...
2017-07-31 22:33:21,793 |http-bio-8080-exec-2 |Formula1Helper                |I| Connected database successfully...
2017-07-31 22:33:21,800 |http-bio-8080-exec-2 |Formula1Helper                |I| Data Fetched Successfully!!
2017-07-31 22:33:21,800 |http-bio-8080-exec-2 |Formula1Helper                |I| =======date========2017-06-29T18:30:00.000Z
2017-07-31 22:33:21,800 |http-bio-8080-exec-2 |Formula1Helper                |I| =======date========2017-08-30T18:30:00.000Z
2017-07-31 22:33:21,801 |http-bio-8080-exec-2 |Formula1Helper                |I| =======date========2017-07-06T18:30:00.000Z
2017-07-31 22:33:21,801 |http-bio-8080-exec-2 |Formula1Helper                |I| =======date========2017-07-12T18:30:00.000Z
